set_id,Region,Sales_Channel,Units_Sold,Discount_%
7901-1,Europe,Online,37028,10
7901-1,Europe,Retail,16204,10
7901-1,Asia-Pacific,Online,29094,5
7901-1,Asia-Pacific,Retail,31944,10
7901-1,Australia,Online,32403,10
7901-1,Australia,Retail,36681,5
8400-1,USA,Online,37490,10
8400-1,USA,Retail,43240,10
8400-1,Europe,Online,47765,15
8400-1,Europe,Retail,15717,15
8400-1,Asia-Pacific,Online,48068,5
8400-1,Asia-Pacific,Retail,41045,10
8400-1,Australia,Online,28452,5
8400-1,Australia,Retail,41904,15
8399-1,USA,Online,19291,5
8399-1,USA,Retail,37031,10
8399-1,Europe,Online,19564,10
8399-1,Europe,Retail,46939,15
8399-1,Asia-Pacific,Online,30463,10
8399-1,Asia-Pacific,Retail,41134,5
8399-1,Australia,Online,35610,15
8399-1,Australia,Retail,37303,10
71020-20,USA,Online,25573,5
71020-20,USA,Retail,14893,5
71020-20,Europe,Online,48785,10
71020-20,Europe,Retail,31347,20
71020-20,Asia-Pacific,Online,41170,5
71020-20,Asia-Pacific,Retail,47957,5
71020-20,Australia,Online,30010,10
71020-20,Australia,Retail,39694,5
71018-16,USA,Online,21926,10
71018-16,USA,Retail,43343,5
71018-16,Europe,Online,21250,10
71018-16,Europe,Retail,49830,20
71018-16,Asia-Pacific,Online,46810,5
71018-16,Asia-Pacific,Retail,10284,10
71018-16,Australia,Online,21358,15
71018-16,Australia,Retail,23643,5
71013-16,USA,Online,26819,10
71013-16,USA,Retail,43835,5
71013-16,Europe,Online,48479,10
71013-16,Europe,Retail,17980,10
71013-16,Asia-Pacific,Online,29599,10
71013-16,Asia-Pacific,Retail,14784,5
71013-16,Australia,Online,38750,10
71013-16,Australia,Retail,26949,5
71012-17,USA,Online,30195,10
71012-17,USA,Retail,47679,5
71012-17,Europe,Online,33603,15
71012-17,Europe,Retail,47396,15
71012-17,Asia-Pacific,Online,20837,5
71012-17,Asia-Pacific,Retail,24396,10
71012-17,Australia,Online,36273,10
71012-17,Australia,Retail,20717,15
30365-1,USA,Online,47504,10
30365-1,USA,Retail,38249,10
30365-1,Europe,Online,32488,15
30365-1,Europe,Retail,24499,10
30365-1,Asia-Pacific,Online,16648,10
30365-1,Asia-Pacific,Retail,29220,10
30365-1,Australia,Online,48872,10
30365-1,Australia,Retail,13701,10
30360-1,USA,Online,12287,5
30360-1,USA,Retail,27144,10
30360-1,Europe,Online,33345,10
30360-1,Europe,Retail,46305,10
30360-1,Asia-Pacific,Online,25136,5
30360-1,Asia-Pacific,Retail,48341,5
30360-1,Australia,Online,23730,10
30360-1,Australia,Retail,47470,15
30359-1,USA,Online,15127,15
30359-1,USA,Retail,25965,5
30359-1,Europe,Online,23442,15
30359-1,Europe,Retail,16476,20
30359-1,Asia-Pacific,Online,20803,10
30359-1,Asia-Pacific,Retail,19501,10
30359-1,Australia,Online,29502,5
30359-1,Australia,Retail,40731,5
30357-1,USA,Online,42887,10
30357-1,USA,Retail,34907,15
30357-1,Europe,Online,46936,20
30357-1,Europe,Retail,22875,10
30357-1,Asia-Pacific,Online,13530,10
30357-1,Asia-Pacific,Retail,38867,5
30357-1,Australia,Online,20075,5
30357-1,Australia,Retail,42585,10
7567-1,USA,Online,13232,5
7567-1,USA,Retail,43189,5
7567-1,Europe,Online,48489,20
7567-1,Europe,Retail,37497,20
7567-1,Asia-Pacific,Online,38970,10
7567-1,Asia-Pacific,Retail,29297,10
7567-1,Australia,Online,18042,10
7567-1,Australia,Retail,25278,10
7566-1,USA,Online,35928,10
7566-1,USA,Retail,21314,5
7566-1,Europe,Online,40331,10
7566-1,Europe,Retail,12794,20
7566-1,Asia-Pacific,Online,21670,10
7566-1,Asia-Pacific,Retail,16669,5
7566-1,Australia,Online,28010,10
7566-1,Australia,Retail,48306,15
41775-5,USA,Online,11232,5
41775-5,USA,Retail,22711,10
41775-5,Europe,Online,22549,15
41775-5,Europe,Retail,22171,15
41775-5,Asia-Pacific,Online,42743,10
41775-5,Asia-Pacific,Retail,48316,10
41775-5,Australia,Online,48776,5
41775-5,Australia,Retail,42721,15
30607-1,USA,Online,37056,15
30607-1,USA,Retail,27699,10
30607-1,Europe,Online,30384,10
30607-1,Europe,Retail,37691,15
30607-1,Asia-Pacific,Online,36649,10
30607-1,Asia-Pacific,Retail,48163,10
30607-1,Australia,Online,21069,5
30607-1,Australia,Retail,28280,5
41046-1,USA,Online,23376,15
41046-1,USA,Retail,15304,5
41046-1,Europe,Online,29017,20
41046-1,Europe,Retail,32292,20
41046-1,Asia-Pacific,Online,20604,5
41046-1,Asia-Pacific,Retail,13943,5
41046-1,Australia,Online,23970,10
41046-1,Australia,Retail,30254,15
41045-1,USA,Online,23285,15
41045-1,USA,Retail,13010,15
41045-1,Europe,Online,14979,10
41045-1,Europe,Retail,21749,10
41045-1,Asia-Pacific,Online,18073,10
41045-1,Asia-Pacific,Retail,38021,5
41045-1,Australia,Online,13993,5
41045-1,Australia,Retail,39103,5
41044-1,USA,Online,18426,5
41044-1,USA,Retail,45874,5
41044-1,Europe,Online,16190,10
41044-1,Europe,Retail,14439,20
41044-1,Asia-Pacific,Online,14272,5
41044-1,Asia-Pacific,Retail,28672,10
41044-1,Australia,Online,14843,10
41044-1,Australia,Retail,31986,5
41043-1,USA,Online,21003,15
41043-1,USA,Retail,33251,5
41043-1,Europe,Online,33057,15
41043-1,Europe,Retail,35380,20
41043-1,Asia-Pacific,Online,29803,5
41043-1,Asia-Pacific,Retail,28516,5
41043-1,Australia,Online,11450,10
41043-1,Australia,Retail,15603,5
41042-1,USA,Online,14279,15
41042-1,USA,Retail,47045,10
41042-1,Europe,Online,41233,15
41042-1,Europe,Retail,37917,20
41042-1,Asia-Pacific,Online,33770,5
41042-1,Asia-Pacific,Retail,43437,10
41042-1,Australia,Online,49294,10
41042-1,Australia,Retail,37523,5
41041-1,USA,Online,16758,5
41041-1,USA,Retail,23561,10
41041-1,Europe,Online,28661,15
41041-1,Europe,Retail,31051,20
41041-1,Asia-Pacific,Online,11488,5
41041-1,Asia-Pacific,Retail,44541,10
41041-1,Australia,Online,43517,15
41041-1,Australia,Retail,10959,10
7955-1,USA,Online,19225,5
7955-1,USA,Retail,42080,10
7955-1,Europe,Online,38885,20
7955-1,Europe,Retail,45127,20
7955-1,Asia-Pacific,Online,35380,5
7955-1,Asia-Pacific,Retail,44932,10
7955-1,Australia,Online,15816,15
7955-1,Australia,Retail,24827,15
7953-1,USA,Online,31341,15
7953-1,USA,Retail,47944,5
7953-1,Europe,Online,24012,20
7953-1,Europe,Retail,25882,10
7953-1,Asia-Pacific,Online,45992,10
7953-1,Asia-Pacific,Retail,19617,5
7953-1,Australia,Online,38566,10
7953-1,Australia,Retail,18607,15
7876-1,USA,Online,30228,15
7876-1,USA,Retail,48879,15
7876-1,Europe,Online,17257,15
7876-1,Europe,Retail,33176,10
7876-1,Asia-Pacific,Online,31832,10
7876-1,Asia-Pacific,Retail,33029,10
7876-1,Australia,Online,30838,10
7876-1,Australia,Retail,14616,15
30460-1,USA,Online,18579,5
30460-1,USA,Retail,33996,15
30460-1,Europe,Online,11538,15
30460-1,Europe,Retail,14221,20
30460-1,Asia-Pacific,Online,14040,10
30460-1,Asia-Pacific,Retail,27365,5
30460-1,Australia,Online,10600,15
30460-1,Australia,Retail,25180,10
41908-1,USA,Online,11618,15
41908-1,USA,Retail,19682,15
41908-1,Europe,Online,12974,10
41908-1,Europe,Retail,11926,20
41908-1,Asia-Pacific,Online,6240,5
41908-1,Asia-Pacific,Retail,17700,10
41908-1,Australia,Online,15115,10
41908-1,Australia,Retail,13490,10
41916-1,USA,Online,14302,10
41916-1,USA,Retail,11064,15
41916-1,Europe,Online,19544,20
41916-1,Europe,Retail,7669,20
41916-1,Asia-Pacific,Online,16927,5
41916-1,Asia-Pacific,Retail,10343,5
41916-1,Australia,Online,7218,15
41916-1,Australia,Retail,6371,5
41921-1,USA,Online,14918,10
41921-1,USA,Retail,6991,15
41921-1,Europe,Online,5379,20
41921-1,Europe,Retail,7025,10
41921-1,Asia-Pacific,Online,7461,5
41921-1,Asia-Pacific,Retail,10761,10
41921-1,Australia,Online,12663,15
41921-1,Australia,Retail,6951,10
41958-1,USA,Online,6622,10
41958-1,USA,Retail,19159,10
41958-1,Europe,Online,15473,10
41958-1,Europe,Retail,10469,10
41958-1,Asia-Pacific,Online,13702,5
41958-1,Asia-Pacific,Retail,17959,10
41958-1,Australia,Online,10940,10
41958-1,Australia,Retail,16323,15
2856079-1,USA,Online,25381,15
2856079-1,USA,Retail,11050,15
2856079-1,Europe,Online,39412,10
2856079-1,Europe,Retail,48484,20
2856079-1,Asia-Pacific,Online,20353,5
2856079-1,Asia-Pacific,Retail,39138,10
2856079-1,Australia,Online,39311,15
2856079-1,Australia,Retail,15346,15
71025-17,USA,Online,6129,5
71025-17,USA,Retail,19064,5
71025-17,Europe,Online,5701,10
71025-17,Europe,Retail,17284,15
71025-17,Asia-Pacific,Online,7045,5
71025-17,Asia-Pacific,Retail,5026,5
71025-17,Australia,Online,12126,10
71025-17,Australia,Retail,13404,5
30542-1,USA,Online,20947,10
30542-1,USA,Retail,36644,5
30542-1,Europe,Online,48761,15
30542-1,Europe,Retail,25341,20
30542-1,Asia-Pacific,Online,30208,10
30542-1,Asia-Pacific,Retail,14013,5
30542-1,Australia,Online,28173,10
30542-1,Australia,Retail,20600,10
30525-1,USA,Online,14896,15
30525-1,USA,Retail,48708,5
30525-1,Europe,Online,28242,10
30525-1,Europe,Retail,49872,10
30525-1,Asia-Pacific,Online,39966,5
30525-1,Asia-Pacific,Retail,11066,5
30525-1,Australia,Online,41358,10
30525-1,Australia,Retail,43480,15
30450-1,USA,Online,21586,5
30450-1,USA,Retail,27958,10
30450-1,Europe,Online,39218,10
30450-1,Europe,Retail,20381,10
30450-1,Asia-Pacific,Online,36754,10
30450-1,Asia-Pacific,Retail,41756,5
30450-1,Australia,Online,40878,15
30450-1,Australia,Retail,21642,10
30403-1,USA,Online,36230,5
30403-1,USA,Retail,46986,10
30403-1,Europe,Online,43922,20
30403-1,Europe,Retail,33643,20
30403-1,Asia-Pacific,Online,40478,10
30403-1,Asia-Pacific,Retail,36133,10
30403-1,Australia,Online,31617,10
30403-1,Australia,Retail,25164,10
30382-1,USA,Online,26392,15
30382-1,USA,Retail,34773,5
30382-1,Europe,Online,19785,20
30382-1,Europe,Retail,27502,15
30382-1,Asia-Pacific,Online,38884,5
30382-1,Asia-Pacific,Retail,15450,5
30382-1,Australia,Online,40933,15
30382-1,Australia,Retail,14933,15
30406-1,USA,Online,21658,5
30406-1,USA,Retail,41374,5
30406-1,Europe,Online,42284,15
30406-1,Europe,Retail,13967,20
30406-1,Asia-Pacific,Online,47659,5
30406-1,Asia-Pacific,Retail,24306,10
30406-1,Australia,Online,23597,15
30406-1,Australia,Retail,10228,5
70372-1,USA,Online,44984,5
70372-1,USA,Retail,43631,5
70372-1,Europe,Online,29595,10
70372-1,Europe,Retail,11619,20
70372-1,Asia-Pacific,Online,28151,10
70372-1,Asia-Pacific,Retail,47138,5
70372-1,Australia,Online,28879,15
70372-1,Australia,Retail,35912,5
8871-1,USA,Online,30576,10
8871-1,USA,Retail,27515,10
8871-1,Europe,Online,34813,20
8871-1,Europe,Retail,19977,15
8871-1,Asia-Pacific,Online,41078,5
8871-1,Asia-Pacific,Retail,29787,10
8871-1,Australia,Online,43343,10
8871-1,Australia,Retail,16261,15
71022-1,USA,Online,19953,5
71022-1,USA,Retail,31287,15
71022-1,Europe,Online,30266,10
71022-1,Europe,Retail,24516,10
71022-1,Asia-Pacific,Online,38980,10
71022-1,Asia-Pacific,Retail,18441,5
71022-1,Australia,Online,22845,5
71022-1,Australia,Retail,25676,15
41546-1,USA,Online,13354,15
41546-1,USA,Retail,44146,10
41546-1,Europe,Online,16983,20
41546-1,Europe,Retail,40548,10
41546-1,Asia-Pacific,Online,38107,10
41546-1,Asia-Pacific,Retail,11216,10
41546-1,Australia,Online,35935,5
41546-1,Australia,Retail,18418,10
41547-1,USA,Online,49319,5
41547-1,USA,Retail,25229,10
41547-1,Europe,Online,11562,15
41547-1,Europe,Retail,32427,10
41547-1,Asia-Pacific,Online,20168,10
41547-1,Asia-Pacific,Retail,37692,10
41547-1,Australia,Online,14845,15
41547-1,Australia,Retail,27954,5
41548-1,USA,Online,46711,10
41548-1,USA,Retail,31782,5
41548-1,Europe,Online,23398,20
41548-1,Europe,Retail,35897,15
41548-1,Asia-Pacific,Online,35628,10
41548-1,Asia-Pacific,Retail,35716,10
41548-1,Australia,Online,26120,15
41548-1,Australia,Retail,41723,10
41549-1,USA,Online,13477,5
41549-1,USA,Retail,35735,10
41549-1,Europe,Online,49749,20
41549-1,Europe,Retail,37406,10
41549-1,Asia-Pacific,Online,27223,10
41549-1,Asia-Pacific,Retail,12128,10
41549-1,Australia,Online,19775,15
41549-1,Australia,Retail,14432,5
41550-1,USA,Online,29023,5
41550-1,USA,Retail,23522,15
41550-1,Europe,Online,35878,10
41550-1,Europe,Retail,27251,10
41550-1,Asia-Pacific,Online,14783,5
41550-1,Asia-Pacific,Retail,15956,5
41550-1,Australia,Online,46584,10
41550-1,Australia,Retail,39891,5
41551-1,USA,Online,27782,15
41551-1,USA,Retail,25439,10
41551-1,Europe,Online,34136,20
41551-1,Europe,Retail,28371,20
41551-1,Asia-Pacific,Online,19687,5
41551-1,Asia-Pacific,Retail,48448,5
41551-1,Australia,Online,43872,5
41551-1,Australia,Retail,49399,15
41552-1,USA,Online,18497,5
41552-1,USA,Retail,45810,10
41552-1,Europe,Online,19295,20
41552-1,Europe,Retail,34712,15
41552-1,Asia-Pacific,Online,37732,10
41552-1,Asia-Pacific,Retail,42137,10
41552-1,Australia,Online,48941,10
41552-1,Australia,Retail,11884,5
41553-1,USA,Online,25239,15
41553-1,USA,Retail,26775,10
41553-1,Europe,Online,11296,20
41553-1,Europe,Retail,32666,10
41553-1,Asia-Pacific,Online,27002,5
41553-1,Asia-Pacific,Retail,47423,5
41553-1,Australia,Online,39060,5
41553-1,Australia,Retail,39656,5
41554-1,USA,Online,29409,5
41554-1,USA,Retail,10908,10
41554-1,Europe,Online,31141,10
41554-1,Europe,Retail,33022,15
41554-1,Asia-Pacific,Online,43345,5
41554-1,Asia-Pacific,Retail,26593,5
41554-1,Australia,Online,27723,10
41554-1,Australia,Retail,48994,10
41555-1,USA,Online,23355,10
41555-1,USA,Retail,44359,5
41555-1,Europe,Online,43797,15
41555-1,Europe,Retail,22134,20
41555-1,Asia-Pacific,Online,21699,10
41555-1,Asia-Pacific,Retail,39444,10
41555-1,Australia,Online,45889,10
41555-1,Australia,Retail,26259,15
41556-1,USA,Online,36907,15
41556-1,USA,Retail,24307,10
41556-1,Europe,Online,25225,20
41556-1,Europe,Retail,28747,20
41556-1,Asia-Pacific,Online,25394,10
41556-1,Asia-Pacific,Retail,25903,5
41556-1,Australia,Online,11902,15
41556-1,Australia,Retail,24586,15
41557-1,USA,Online,11500,10
41557-1,USA,Retail,38540,15
41557-1,Europe,Online,32935,10
41557-1,Europe,Retail,36982,10
41557-1,Asia-Pacific,Online,47917,5
41557-1,Asia-Pacific,Retail,49593,10
41557-1,Australia,Online,35325,5
41557-1,Australia,Retail,16959,5
41558-1,USA,Online,42022,15
41558-1,USA,Retail,19302,10
41558-1,Europe,Online,41302,10
41558-1,Europe,Retail,12652,20
41558-1,Asia-Pacific,Online,36518,5
41558-1,Asia-Pacific,Retail,36589,5
41558-1,Australia,Online,19167,5
41558-1,Australia,Retail,27202,5
41559-1,USA,Online,20677,5
41559-1,USA,Retail,44888,10
41559-1,Europe,Online,18474,15
41559-1,Europe,Retail,38313,10
41559-1,Asia-Pacific,Online,19988,10
41559-1,Asia-Pacific,Retail,38612,10
41559-1,Australia,Online,47044,5
41559-1,Australia,Retail,16211,5
41560-1,USA,Online,14860,10
41560-1,USA,Retail,22233,10
41560-1,Europe,Online,47093,20
41560-1,Europe,Retail,13483,10
41560-1,Asia-Pacific,Online,39337,10
41560-1,Asia-Pacific,Retail,27021,10
41560-1,Australia,Online,48161,15
41560-1,Australia,Retail,40828,5
41561-1,USA,Online,15985,15
41561-1,USA,Retail,21474,5
41561-1,Europe,Online,11482,15
41561-1,Europe,Retail,13326,10
41561-1,Asia-Pacific,Online,33011,10
41561-1,Asia-Pacific,Retail,47884,10
41561-1,Australia,Online,34613,10
41561-1,Australia,Retail,48792,5
41562-1,USA,Online,40926,15
41562-1,USA,Retail,33235,5
41562-1,Europe,Online,37543,20
41562-1,Europe,Retail,25723,15
41562-1,Asia-Pacific,Online,41872,5
41562-1,Asia-Pacific,Retail,12878,10
41562-1,Australia,Online,32496,10
41562-1,Australia,Retail,41091,15
41563-1,USA,Online,33543,10
41563-1,USA,Retail,22156,15
41563-1,Europe,Online,49502,20
41563-1,Europe,Retail,47792,15
41563-1,Asia-Pacific,Online,49330,5
41563-1,Asia-Pacific,Retail,16581,5
41563-1,Australia,Online,25823,5
41563-1,Australia,Retail,28843,15
41564-1,USA,Online,19100,5
41564-1,USA,Retail,37576,10
41564-1,Europe,Online,32118,15
41564-1,Europe,Retail,18592,20
41564-1,Asia-Pacific,Online,17851,10
41564-1,Asia-Pacific,Retail,19850,10
41564-1,Australia,Online,22519,5
41564-1,Australia,Retail,38307,15
41565-1,USA,Online,19878,15
41565-1,USA,Retail,20031,5
41565-1,Europe,Online,20104,10
41565-1,Europe,Retail,19565,10
41565-1,Asia-Pacific,Online,29876,5
41565-1,Asia-Pacific,Retail,47144,5
41565-1,Australia,Online,35094,15
41565-1,Australia,Retail,17292,10
41566-1,USA,Online,12873,10
41566-1,USA,Retail,15518,5
41566-1,Europe,Online,44794,15
41566-1,Europe,Retail,26211,10
41566-1,Asia-Pacific,Online,11333,10
41566-1,Asia-Pacific,Retail,23068,10
41566-1,Australia,Online,43889,15
41566-1,Australia,Retail,43940,10
41567-1,USA,Online,18828,10
41567-1,USA,Retail,31591,5
41567-1,Europe,Online,34203,10
41567-1,Europe,Retail,49884,20
41567-1,Asia-Pacific,Online,24792,5
41567-1,Asia-Pacific,Retail,16030,10
41567-1,Australia,Online,22341,10
41567-1,Australia,Retail,47460,10
41568-1,USA,Online,46586,5
41568-1,USA,Retail,40254,15
41568-1,Europe,Online,30496,15
41568-1,Europe,Retail,33103,15
41568-1,Asia-Pacific,Online,11128,5
41568-1,Asia-Pacific,Retail,42883,5
41568-1,Australia,Online,35328,5
41568-1,Australia,Retail,46584,10
41569-1,USA,Online,24546,5
41569-1,USA,Retail,33231,10
41569-1,Europe,Online,45607,20
41569-1,Europe,Retail,16031,15
41569-1,Asia-Pacific,Online,46551,10
41569-1,Asia-Pacific,Retail,17379,10
41569-1,Australia,Online,40274,10
41569-1,Australia,Retail,41311,15
41570-1,USA,Online,26520,10
41570-1,USA,Retail,40534,10
41570-1,Europe,Online,26360,10
41570-1,Europe,Retail,43023,10
41570-1,Asia-Pacific,Online,13176,5
41570-1,Asia-Pacific,Retail,40272,5
41570-1,Australia,Online,31464,10
41570-1,Australia,Retail,25154,15
41571-1,USA,Online,35195,5
41571-1,USA,Retail,26528,5
41571-1,Europe,Online,35111,10
41571-1,Europe,Retail,29413,10
41571-1,Asia-Pacific,Online,40322,5
41571-1,Asia-Pacific,Retail,11856,5
41571-1,Australia,Online,32452,15
41571-1,Australia,Retail,18162,15
41572-1,USA,Online,34268,5
41572-1,USA,Retail,26286,5
41572-1,Europe,Online,22607,15
41572-1,Europe,Retail,21077,15
41572-1,Asia-Pacific,Online,18555,5
41572-1,Asia-Pacific,Retail,15413,5
41572-1,Australia,Online,32775,15
41572-1,Australia,Retail,40082,15
41573-1,USA,Online,18812,10
41573-1,USA,Retail,47523,10
41573-1,Europe,Online,31947,10
41573-1,Europe,Retail,29114,20
41573-1,Asia-Pacific,Online,39365,10
41573-1,Asia-Pacific,Retail,34129,10
41573-1,Australia,Online,43686,10
41573-1,Australia,Retail,24587,10
41574-1,USA,Online,27322,10
41574-1,USA,Retail,36564,5
41574-1,Europe,Online,31917,10
41574-1,Europe,Retail,15659,15
41574-1,Asia-Pacific,Online,28692,5
41574-1,Asia-Pacific,Retail,36837,10
41574-1,Australia,Online,16362,10
41574-1,Australia,Retail,11424,15
41575-1,USA,Online,29983,15
41575-1,USA,Retail,29111,10
41575-1,Europe,Online,19019,10
41575-1,Europe,Retail,10873,10
41575-1,Asia-Pacific,Online,26797,5
41575-1,Asia-Pacific,Retail,15831,10
41575-1,Australia,Online,12981,10
41575-1,Australia,Retail,18803,5
41576-1,USA,Online,24717,5
41576-1,USA,Retail,30565,5
41576-1,Europe,Online,26038,15
41576-1,Europe,Retail,15550,10
41576-1,Asia-Pacific,Online,16380,10
41576-1,Asia-Pacific,Retail,16812,10
41576-1,Australia,Online,27978,5
41576-1,Australia,Retail,10155,15
41577-1,USA,Online,37687,15
41577-1,USA,Retail,17520,15
41577-1,Europe,Online,24370,20
41577-1,Europe,Retail,26329,15
41577-1,Asia-Pacific,Online,37888,10
41577-1,Asia-Pacific,Retail,19703,10
41577-1,Australia,Online,11202,10
41577-1,Australia,Retail,43189,5
41578-1,USA,Online,34351,5
41578-1,USA,Retail,21731,15
41578-1,Europe,Online,47570,10
41578-1,Europe,Retail,25922,20
41578-1,Asia-Pacific,Online,28775,5
41578-1,Asia-Pacific,Retail,25637,10
41578-1,Australia,Online,21649,15
41578-1,Australia,Retail,47027,15
41579-1,USA,Online,22965,10
41579-1,USA,Retail,43812,5
41579-1,Europe,Online,14995,20
41579-1,Europe,Retail,37568,15
41579-1,Asia-Pacific,Online,14602,10
41579-1,Asia-Pacific,Retail,40123,10
41579-1,Australia,Online,29709,10
41579-1,Australia,Retail,39837,5
41580-1,USA,Online,18662,5
41580-1,USA,Retail,25338,10
41580-1,Europe,Online,16223,15
41580-1,Europe,Retail,35594,20
41580-1,Asia-Pacific,Online,15332,10
41580-1,Asia-Pacific,Retail,46944,5
41580-1,Australia,Online,46126,10
41580-1,Australia,Retail,41024,15
626-1,USA,Online,40079,10
626-1,USA,Retail,10663,15
626-1,Europe,Online,37117,15
626-1,Europe,Retail,37405,20
626-1,Asia-Pacific,Online,11741,5
626-1,Asia-Pacific,Retail,11046,10
626-1,Australia,Online,11064,5
626-1,Australia,Retail,18635,15
10706-1,USA,Online,41362,10
10706-1,USA,Retail,23513,15
10706-1,Europe,Online,38254,15
10706-1,Europe,Retail,35344,15
10706-1,Asia-Pacific,Online,46562,10
10706-1,Asia-Pacific,Retail,40642,10
10706-1,Australia,Online,12661,10
10706-1,Australia,Retail,29450,15
10707-1,USA,Online,46567,10
10707-1,USA,Retail,19955,15
10707-1,Europe,Online,39045,15
10707-1,Europe,Retail,23477,20
10707-1,Asia-Pacific,Online,46623,10
10707-1,Asia-Pacific,Retail,30355,5
10707-1,Australia,Online,45202,10
10707-1,Australia,Retail,16428,15
10708-1,USA,Online,32042,5
10708-1,USA,Retail,17606,5
10708-1,Europe,Online,42289,20
10708-1,Europe,Retail,25581,15
10708-1,Asia-Pacific,Online,37931,10
10708-1,Asia-Pacific,Retail,38171,5
10708-1,Australia,Online,49065,5
10708-1,Australia,Retail,15642,5
10709-1,USA,Online,45937,5
10709-1,USA,Retail,23339,15
10709-1,Europe,Online,36137,20
10709-1,Europe,Retail,24872,10
10709-1,Asia-Pacific,Online,46144,10
10709-1,Asia-Pacific,Retail,16843,10
10709-1,Australia,Online,34185,10
10709-1,Australia,Retail,17784,5
11006-1,USA,Online,38767,10
11006-1,USA,Retail,28487,10
11006-1,Europe,Online,38841,10
11006-1,Europe,Retail,23850,15
11006-1,Asia-Pacific,Online,17342,5
11006-1,Asia-Pacific,Retail,10711,5
11006-1,Australia,Online,37171,5
11006-1,Australia,Retail,22262,10
11007-1,USA,Online,30260,10
11007-1,USA,Retail,38511,5
11007-1,Europe,Online,32438,15
11007-1,Europe,Retail,32884,20
11007-1,Asia-Pacific,Online,36361,10
11007-1,Asia-Pacific,Retail,41482,10
11007-1,Australia,Online,41032,10
11007-1,Australia,Retail,29456,10
11012-1,USA,Online,35976,5
11012-1,USA,Retail,35606,15
